TRAIN,C:\Users\asus\Downloads\training\images\train\image_14.png,Household : Recyclable,130,346,,,2,570,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_15.png,Household : Recyclable,259,407,,,125,575,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_15.png,Household : Recyclable,46,222,,,103,509,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_16.png,Household : Recyclable,229,357,,,75,539,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_17.png,Household : Recyclable,218,301,,,342,419,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_18.png,Household : Recyclable,162,240,,,366,402,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_19.png,Household : Recyclable,155,301,,,249,367,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_20.png,Household : Recyclable,90,239,,,124,325,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_20.png,Household : Recyclable,452,612,,,117,311,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_21.png,Household : Recyclable,182,463,,,87,423,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_22.png,Household : Recyclable,122,285,,,157,385,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_23.png,Household : Recyclable,55,213,,,279,547,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_23.png,Household : Recyclable,186,315,,,88,457,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_23.png,Household : Recyclable,327,476,,,67,401,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_24.png,Household : Recyclable,92,277,,,227,483,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_25.png,Household : Recyclable,267,490,,,201,293,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_25.png,Household : Recyclable,91,289,,,227,333,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_26.png,Household : Recyclable,196,454,,,327,412,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_27.png,Household : Recyclable,111,218,,,447,516,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_27.png,Household : Recyclable,316,383,,,301,376,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_27.png,Household : Recyclable,341,376,,,264,299,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_27.png,Household : Recyclable,277,344,,,469,516,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_28.png,Household : Recyclable,194,269,,,266,332,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_28.png,Household : Recyclable,84,155,,,452,520,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_29.png,Household : Recyclable,207,324,,,225,419,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_30.png,Household : Recyclable,114,384,,,157,331,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_31.png,Household : Recyclable,195,246,,,326,425,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_32.png,Household : Recyclable,145,276,,,325,424,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_33.png,Household : Recyclable,203,283,,,194,277,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_33.png,Household : Recyclable,365,455,,,207,294,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_34.png,Household : Recyclable,198,461,,,266,513,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_34.png,Household : Recyclable,39,158,,,230,390,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_35.png,Household : Recyclable,203,309,,,219,484,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_35.png,Household : E-waste,142,219,,,90,140,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_35.png,Household : E-waste,13,307,,,59,177,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_36.png,Household : Recyclable,220,275,,,382,447,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_37.png,Household : Recyclable,253,318,,,351,463,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_38.png,Household : Recyclable,261,321,,,334,392,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_38.png,Household : General,422,480,,,427,513,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_39.png,Household : Recyclable,191,326,,,295,361,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_40.png,Household : Recyclable,219,287,,,161,284,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_41.png,Household : Recyclable,100,259,,,327,444,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_42.png,Household : Recyclable,202,332,,,273,490,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_43.png,Household : Recyclable,254,464,,,31,540,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_43.png,Household : Recyclable,9,202,,,74,486,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_44.png,Household : Recyclable,155,272,,,165,337,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_44.png,Household : Recyclable,225,315,,,87,226,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_44.png,Household : Recyclable,301,403,,,180,337,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_45.png,Household : Recyclable,7,127,,,144,303,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_45.png,Household : Recyclable,129,249,,,149,301,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_45.png,Household : Recyclable,248,369,,,149,304,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_45.png,Household : Recyclable,352,509,,,112,305,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_45.png,Household : Recyclable,496,640,,,114,304,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_45.png,Household : Recyclable,161,341,,,417,480,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_46.png,Household : Recyclable,72,202,,,213,363,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_46.png,Household : Recyclable,249,379,,,132,241,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_46.png,Household : Recyclable,475,576,,,200,354,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_47.png,Household : Bio-degradable,232,411,,,21,208,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_47.png,Household : Bio-degradable,391,553,,,94,236,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_47.png,Household : Bio-degradable,291,378,,,258,363,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_48.png,Household : Bio-degradable,95,286,,,228,394,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_49.png,Household : Bio-degradable,33,328,,,57,436,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_50.png,Household : Recyclable,176,329,,,347,388,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_51.png,Household : Recyclable,212,284,,,336,388,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_52.png,Household : Recyclable,202,262,,,219,342,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_53.png,Household : General,197,312,,,277,391,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_54.png,Household : General,139,275,,,273,354,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_55.png,Household : Recyclable,181,285,,,163,308,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_56.png,Household : Recyclable,235,276,,,375,428,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_57.png,Industrial : Health-Hazards,231,248,,,171,187,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_58.png,Household : Recyclable,116,300,,,250,521,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_59.png,Household : Recyclable,79,355,,,240,559,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_60.png,Household : Recyclable,151,231,,,388,444,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_61.png,Household : General,196,289,,,289,351,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_62.png,Household : Recyclable,182,333,,,187,288,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_63.png,Household : Recyclable,133,273,,,429,536,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_63.png,Household : Recyclable,211,249,,,81,108,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_63.png,Household : Recyclable,372,407,,,51,88,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_64.png,Household : Recyclable,169,336,,,246,307,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_65.png,Household : General,243,327,,,206,317,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_66.png,Household : General,200,269,,,224,299,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_67.png,Household : Recyclable,63,229,,,325,494,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_67.png,Household : Recyclable,324,444,,,213,448,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_68.png,Household : Recyclable,124,302,,,103,319,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_69.png,Household : Recyclable,1,435,,,82,395,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_69.png,Household : Recyclable,506,622,,,179,270,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_70.png,Household : Recyclable,302,422,,,181,311,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_70.png,Household : General,55,275,,,132,369,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_71.png,Household : Recyclable,246,368,,,366,484,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_72.png,Household : Bio-degradable,106,327,,,188,472,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_73.png,Household : Recyclable,120,476,,,210,632,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_73.png,Household : Recyclable,95,187,,,111,248,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_73.png,Household : Recyclable,187,262,,,114,207,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_74.png,Household : General,121,356,,,208,406,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_75.png,Household : Recyclable,125,297,,,212,275,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_75.png,Household : Recyclable,168,294,,,131,210,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_75.png,Household : Recyclable,288,404,,,164,294,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_75.png,Household : General,99,229,,,290,382,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_75.png,Household : General,4,98,,,419,566,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_76.png,Household : Recyclable,113,199,,,193,341,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_76.png,Household : Recyclable,381,422,,,321,369,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_77.png,Household : Recyclable,164,256,,,346,425,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_78.png,Household : General,173,306,,,209,325,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_79.png,Household : General,181,327,,,125,263,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_80.png,Household : Recyclable,203,387,,,14,447,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_80.png,Household : General,81,375,,,200,488,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_81.png,Household : Recyclable,151,402,,,224,406,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_81.png,Household : Recyclable,182,390,,,66,258,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_81.png,Household : Recyclable,353,480,,,140,312,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_82.png,Industrial : Chemicals,301,380,,,198,290,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_82.png,Household : Recyclable,143,381,,,242,476,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_82.png,Hospital and Labs : Pharmaceutical,383,504,,,24,163,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_82.png,Household : Recyclable,481,640,,,209,441,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_82.png,Household : Recyclable,430,503,,,354,430,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_82.png,Household : E-waste,252,326,,,78,129,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_83.png,Household : General,169,388,,,219,499,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_84.png,Household : Recyclable,215,369,,,158,228,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_84.png,Household : Recyclable,147,257,,,325,370,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_84.png,Household : Recyclable,176,254,,,540,640,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_84.png,Household : Recyclable,323,393,,,485,627,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_84.png,Household : Recyclable,391,480,,,475,614,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_85.png,Household : Recyclable,402,474,,,319,434,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_85.png,Household : General,377,413,,,107,170,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_85.png,Household : General,408,446,,,102,154,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_85.png,Household : General,427,466,,,83,136,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_86.png,Industrial : Recyclable,161,294,,,331,478,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_87.png,Household : Recyclable,150,207,,,572,607,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_87.png,Household : General,127,173,,,101,171,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_88.png,Household : Recyclable,80,122,,,365,423,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_88.png,Household : Recyclable,158,224,,,455,522,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_88.png,Household : General,159,218,,,353,442,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_89.png,Household : Recyclable,68,211,,,100,170,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_89.png,Household : Recyclable,443,548,,,149,195,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_89.png,Household : General,291,411,,,211,316,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_90.png,Household : Recyclable,302,379,,,153,273,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_91.png,Household : General,156,241,,,254,309,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_92.png,Household : Bio-degradable,174,290,,,343,499,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_93.png,Household : General,109,399,,,238,408,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_94.png,Household : Recyclable,139,184,,,408,452,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_95.png,Household : Recyclable,118,160,,,346,379,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_96.png,Household : Recyclable,329,390,,,25,77,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_97.png,Household : General,148,271,,,391,541,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_97.png,Household : Recyclable,258,350,,,413,513,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_98.png,Household : Recyclable,1,169,,,337,576,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_98.png,Household : Recyclable,139,348,,,234,376,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_98.png,Household : General,31,324,,,27,260,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_98.png,Household : General,144,464,,,323,640,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_98.png,Household : General,1,186,,,133,347,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_99.png,Household : Recyclable,293,405,,,75,183,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_99.png,Household : Recyclable,357,480,,,206,307,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_99.png,Household : Recyclable,188,480,,,308,495,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_99.png,Household : General,291,480,,,490,640,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_99.png,Household : Recyclable,14,361,,,204,376,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_100.png,Household : Recyclable,116,182,,,238,293,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_100.png,Household : Recyclable,233,293,,,103,166,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_100.png,Household : Recyclable,291,415,,,149,225,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_100.png,Household : Recyclable,188,291,,,160,301,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_100.png,Household : Recyclable,54,202,,,132,227,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_100.png,Household : Recyclable,12,476,,,223,619,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_101.png,Household : Recyclable,175,298,,,214,410,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_102.png,Household : General,152,265,,,65,119,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_102.png,Household : General,215,281,,,443,553,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_103.png,Household : Recyclable,392,554,,,155,281,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_103.png,Household : General,131,370,,,45,210,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_104.png,Household : General,78,263,,,158,366,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_104.png,Household : Recyclable,138,472,,,345,490,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_104.png,Household : General,3,197,,,304,621,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_104.png,Good,5,471,,,194,636,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_105.png,Household : General,246,355,,,264,400,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_106.png,Household : Recyclable,230,280,,,321,389,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_107.png,Household : Recyclable,90,285,,,170,381,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_107.png,Household : Recyclable,270,376,,,304,421,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_108.png,Household : Recyclable,114,265,,,93,354,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_108.png,Household : Recyclable,339,449,,,84,258,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_109.png,Household : General,268,472,,,257,403,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_110.png,Household : General,213,280,,,209,279,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_111.png,Household : General,200,273,,,256,325,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_112.png,Household : General,239,357,,,332,412,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_113.png,Household : General,209,310,,,288,388,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_114.png,Household : General,152,230,,,365,457,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_115.png,Household : Recyclable,172,240,,,126,170,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_116.png,Household : Recyclable,314,352,,,173,201,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_117.png,Household : General,337,399,,,188,242,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_118.png,Household : Recyclable,150,322,,,123,371,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_119.png,Household : Bio-degradable,256,282,,,225,249,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_120.png,Household : General,279,385,,,87,140,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_120.png,Good,207,516,,,156,288,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_121.png,Household : Recyclable,272,393,,,30,492,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_121.png,Household : Recyclable,200,301,,,5,322,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_122.png,Household : Recyclable,209,263,,,259,369,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_123.png,Household : Recyclable,77,121,,,260,314,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_123.png,Household : Recyclable,132,182,,,173,215,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_123.png,Household : Recyclable,378,421,,,186,225,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_123.png,Household : General,504,583,,,168,228,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_124.png,Household : Recyclable,8,66,,,251,317,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_124.png,Household : Recyclable,131,198,,,258,354,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_124.png,Household : Recyclable,438,519,,,305,380,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_124.png,Household : Recyclable,544,622,,,268,334,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_124.png,Household : Recyclable,265,352,,,408,480,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_125.png,Household : Recyclable,206,273,,,341,427,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_125.png,Household : Recyclable,220,302,,,175,232,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_126.png,Household : General,265,339,,,360,449,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_127.png,Household : General,136,315,,,261,527,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_128.png,Household : Recyclable,131,189,,,314,378,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_129.png,Household : General,116,166,,,100,209,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_130.png,Household : Recyclable,33,284,,,370,500,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_130.png,Household : Recyclable,253,433,,,247,373,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_130.png,Household : General,31,218,,,280,375,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_131.png,Household : Recyclable,326,406,,,407,501,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_132.png,Household : General,217,251,,,337,381,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_133.png,Household : General,295,372,,,290,368,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_134.png,Household : Recyclable,202,258,,,264,338,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_135.png,Household : Recyclable,256,294,,,191,223,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_136.png,Household : Recyclable,303,348,,,340,408,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_137.png,Household : Recyclable,170,263,,,360,465,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_138.png,Household : Recyclable,201,250,,,243,284,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_138.png,Household : Recyclable,246,285,,,237,281,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_139.png,Household : Recyclable,352,435,,,243,291,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_139.png,Household : Bio-degradable,2,112,,,205,365,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_140.png,Household : Recyclable,181,249,,,294,347,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_141.png,Household : General,126,226,,,462,553,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_141.png,Household : Recyclable,333,361,,,69,114,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_142.png,Industrial : Health-Hazards,306,327,,,345,370,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_142.png,Household : Recyclable,240,286,,,298,357,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_142.png,Industrial : Health-Hazards,270,285,,,355,368,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_142.png,Industrial : Health-Hazards,33,50,,,545,572,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_143.png,Household : Recyclable,190,257,,,215,348,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_144.png,Household : Recyclable,263,300,,,143,198,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_145.png,Household : Recyclable,196,322,,,412,427,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_145.png,Industrial : Health-Hazards,193,224,,,400,414,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_145.png,Industrial : Health-Hazards,184,201,,,404,433,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_145.png,Household : Bio-degradable,126,334,,,355,524,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_146.png,Industrial : Recyclable,310,388,,,150,197,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_147.png,Household : General,156,308,,,353,491,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_148.png,Household : General,246,291,,,398,454,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_149.png,Household : General,154,228,,,291,362,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_150.png,Household : General,215,255,,,199,228,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_151.png,Household : General,208,265,,,225,300,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_152.png,Household : General,157,219,,,305,345,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_153.png,Household : General,259,321,,,175,218,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_154.png,Household : General,301,356,,,270,315,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_155.png,Household : General,329,379,,,158,215,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_156.png,Household : Recyclable,303,339,,,292,329,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_157.png,Household : General,1,83,,,288,370,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_158.png,Household : General,129,253,,,311,371,
TRAIN,C:\Users\asus\Downloads\training\images\train\image_159.png,Household : General,291,415,,,221,295,
